t,x,y,theta,dist,heading_err,v_cmd,omega_cmd
4.453915357589722,0.8477979005321746,0.6879727271444201,0.6344996149826487,0.1914360661464057,9.26258130951041e-06,0.15314885291712457,2.7787743928531228e-05
4.47083592414856,0.8498678627026465,0.6894962795538383,0.6345000708245099,0.18898568449983813,8.938075705788862e-06,0.15118854759987052,2.6814227117366585e-05
4.487878084182739,0.8519096727025471,0.6909991125812318,0.6345005097033605,0.18641547919074444,8.605467654021481e-06,0.14913238335259557,2.5816402962064444e-05
4.503902912139893,0.8538052404515459,0.6923943082350124,0.6345009073947256,0.18388022867384546,8.285236776206517e-06,0.14710418293907637,2.485571032861955e-05
4.520836591720581,0.8557935008814818,0.6938577297469775,0.6345013151382721,0.18152656174690204,7.99497149550632e-06,0.14522124939752165,2.398491448651896e-05
4.537842035293579,0.8577547203809855,0.6953012495260552,0.6345017077086657,0.17905780050722417,7.697458699773563e-06,0.14324624040577935,2.309237609932069e-05
4.554283142089844,0.859575469891889,0.6966413800385528,0.6345020634374863,0.1766226144203991,7.411017096004002e-06,0.14129809153631928,2.2233051288012007e-05
4.570788860321045,0.8614852535538415,0.6980470436124772,0.6345024281578286,0.17436184495588086,7.151379258552026e-06,0.1394894759647047,2.145413777565608e-05
4.586852788925171,0.863258251293558,0.6993520292467204,0.634502758650243,0.17199052386454236,6.885258629907298e-06,0.1375924190916339,2.0655775889721895e-05
4.602787494659424,0.8650085542364392,0.7006403116433076,0.6345030775641742,0.16978904515912904,6.644040233982906e-06,0.13583123612730325,1.993212070194872e-05
4.618784427642822,0.8667364528960596,0.70191210457627,0.6345033853052633,0.16761574538114077,6.4112726914089535e-06,0.13409259630491263,1.923381807422686e-05
4.634784460067749,0.868442234066464,0.7031676190846297,0.6345036822649401,0.16547026384030683,6.186659935458749e-06,0.13237621107224548,1.8559979806376248e-05
4.650785446166992,0.8701261808698227,0.704407063507347,0.6345039688209213,0.16335224446319194,5.969916271109099e-06,0.13068179557055357,1.7909748813327298e-05
4.667881965637207,0.871892472299328,0.7057071172684771,0.6345042626199877,0.16126133573410084,5.760766011775331e-06,0.12900906858728067,1.7282298035325994e-05
4.683869361877441,0.873532255348085,0.706914057072577,0.6345045288468789,0.15906818156815392,5.5463935648703e-06,0.12725454525452315,1.66391806946109e-05
4.699784755706787,0.8751510488566112,0.7081055484781511,0.6345047857467678,0.15703210884411326,5.352081014819987e-06,0.12562568707529062,1.605624304445996e-05
4.715785264968872,0.8767491215060526,0.7092817892042788,0.6345050336464166,0.15502209785093776,5.1645760175134114e-06,0.12401767828075022,1.5493728052540234e-05
4.732784271240234,0.8784253396022034,0.7105155485174482,0.6345052878120607,0.15303781499847258,4.983640077504958e-06,0.12243025199877806,1.4950920232514875e-05
4.748786687850952,0.8799815007511247,0.7116609420296868,0.634505518125009,0.15095650071451958,4.798186420629236e-06,0.12076520057161566,1.4394559261887707e-05
4.764876127243042,0.8815177427769176,0.7127916748587853,0.634505740369165,0.14902425750539625,4.6300865870207986e-06,0.119219406004317,1.3890259761062396e-05
4.82878851890564,0.887584054296041,0.7172567140025325,0.6345065982013507,0.14711674700934796,4.467875968749979e-06,0.11769339760747838,1.3403627906249937e-05
4.847787618637085,0.8892927815143036,0.7185144053691499,0.6345068177165203,0.13958436956254863,3.851143329125506e-06,0.11166749565003892,1.1553429987376518e-05
4.8637847900390625,0.8907098377607535,0.7195574157499794,0.6345069948878344,0.13746268714521392,3.691069039746253e-06,0.10997014971617114,1.107320711923876e-05
